user_id,accuracy,total_correct,total_problems,avg_response_time,median_response_time,response_time_variability,avg_attempts,max_attempts,multiple_attempt_rate,avg_hints,total_hints,hint_usage_rate,total_bottom_hints,max_order
70677,0.8005952380952381,269,336,60.20048214285715,20.114,132.13220782757975,1.1517857142857142,5,0.09226190476190477,0.13988095238095238,47,0.047619047619047616,11.0,33749599
70679,0.7062937062937062,101,143,75.80717482517483,23.701,144.69803427085492,1.2937062937062938,5,0.16083916083916083,0.07692307692307693,11,0.04895104895104895,1.0,35035147
70682,0.8095238095238095,170,210,33.7710619047619,17.641,46.0307777343971,1.2380952380952381,10,0.13333333333333333,0.08095238095238096,17,0.02857142857142857,3.0,34992748
70684,0.7758620689655172,135,174,58.39475287356322,31.1585,83.72484614526564,1.6666666666666667,16,0.1896551724137931,0.28735632183908044,50,0.10344827586206896,5.0,34000246
70687,0.7222222222222222,91,126,25.767563492063495,17.633000000000003,24.74944997126071,1.253968253968254,5,0.16666666666666666,0.38095238095238093,48,0.12698412698412698,7.0,35929702
70688,0.7579908675799086,166,219,52.39681735159817,26.339,85.25193576603638,1.2968036529680365,5,0.1780821917808219,0.1598173515981735,35,0.045662100456621,8.0,32840363
70692,0.7857142857142857,22,28,22.58317857142857,16.0945,17.773720580205698,1.25,5,0.07142857142857142,0.2857142857142857,8,0.07142857142857142,2.0,23705668
70693,0.5603448275862069,65,116,44.796767241379314,13.788499999999999,166.30647724337703,1.7586206896551724,7,0.35344827586206895,0.21551724137931033,25,0.09482758620689655,6.0,35031856
70695,0.7409470752089137,266,359,52.85823955431755,22.578,103.0535885430569,2.0807799442896937,266,0.1671309192200557,0.15041782729805014,54,0.04735376044568245,15.0,35511765
70699,0.540453074433657,167,309,83.61215210355986,16.408,282.24609803666317,1.6957928802588997,51,0.1779935275080906,0.6213592233009708,192,0.2459546925566343,56.0,35937657
70701,0.7344827586206897,213,290,39.47927586206897,16.872,49.747763937296796,1.2620689655172415,8,0.13793103448275862,0.20689655172413793,60,0.08275862068965517,8.0,35910652
70702,0.7799642218246869,436,559,29.236157423971378,17.759,35.5056199822344,1.2772808586762074,10,0.16100178890876565,0.27906976744186046,156,0.07513416815742398,29.0,34447349
70704,0.8328981723237598,319,383,27.52558746736292,17.719,25.949808254737523,1.2428198433420365,8,0.12010443864229765,0.17232375979112272,66,0.057441253263707574,12.0,35907365
70706,0.907103825136612,166,183,31.125344262295084,15.797,32.67875190422968,1.174863387978142,6,0.08196721311475409,0.10382513661202186,19,0.0546448087431694,3.0,34947824
70707,0.779746835443038,616,790,47.34297848101266,18.492,111.95814354944233,1.2329113924050632,7,0.1240506329113924,0.22784810126582278,180,0.06455696202531645,47.0,35098391
70708,0.6983333333333334,419,600,26.16697333333333,15.5265,30.213428391990746,1.31,18,0.18,0.325,195,0.095,51.0,33394658
70709,0.8333333333333334,75,90,35.7109,21.759999999999998,58.41945967251058,1.1555555555555554,5,0.08888888888888889,0.0,0,0.0,0.0,33967932
70727,0.7672209026128266,646,842,24.34471377672209,13.5195,31.19022045262739,1.2779097387173397,13,0.16270783847980996,0.16983372921615203,143,0.06175771971496437,21.0,34957805
70728,0.7411764705882353,126,170,39.174252941176476,23.255,56.38004528252798,1.3352941176470587,12,0.16470588235294117,0.1411764705882353,24,0.052941176470588235,6.0,35926482
70729,0.5794621026894865,474,818,28.488833740831296,16.468,38.319177522127504,1.6075794621026895,10,0.33251833740831294,0.6014669926650367,492,0.19437652811735942,115.0,35630523
70730,0.7424242424242424,441,594,33.38505050505051,17.3445,60.18915063670897,1.3367003367003367,17,0.1717171717171717,0.3282828282828283,195,0.08417508417508418,42.0,35629308
70731,0.7393483709273183,295,399,33.74880952380952,13.766,89.9710365171686,1.3759398496240602,12,0.16290726817042606,0.23057644110275688,92,0.06516290726817042,23.0,35167112
70732,0.6127659574468085,288,470,22.120536170212766,13.402000000000001,26.64501471602593,1.6893617021276597,18,0.2765957446808511,0.5191489361702127,244,0.14680851063829786,51.0,35725555
70733,0.732360097323601,602,822,23.36145620437956,13.714500000000001,35.54415645698516,1.451338199513382,9,0.20681265206812652,0.14720194647201945,121,0.049878345498783457,33.0,35279512
70734,0.74,74,100,19.051569999999998,10.985,30.75265181610072,3.84,245,0.19,0.61,61,0.13,10.0,29219945
70736,0.651685393258427,232,356,73.35183707865168,16.774,317.4113293087995,1.4775280898876404,12,0.25842696629213485,0.4297752808988764,153,0.14325842696629212,32.0,34948397
70740,0.6741573033707865,300,445,21.95296853932584,14.698,22.42276488050471,1.402247191011236,11,0.20898876404494382,0.31910112359550563,142,0.11685393258426967,20.0,32074505
70743,0.7444444444444445,67,90,20.223255555555557,15.913,14.229076853489019,1.2555555555555555,5,0.13333333333333333,0.3111111111111111,28,0.1111111111111111,6.0,25446616
70744,0.7592137592137592,309,407,22.3105085995086,15.27,25.808679069636774,1.2604422604422605,4,0.19164619164619165,0.32186732186732187,131,0.10319410319410319,28.0,35345821
70745,0.7944572748267898,344,433,32.19406466512702,17.953,52.61858357989258,1.2217090069284064,17,0.13394919168591224,0.15242494226327943,66,0.06235565819861432,9.0,33139288
70746,0.6689791873141725,675,1009,26.36675421209118,11.906,75.89599572359558,1.781962338949455,103,0.2180376610505451,0.48067393458870167,485,0.13082259663032705,121.0,35512469
70748,0.8057553956834532,112,139,63.38462589928057,21.125,171.78514632226057,1.2877697841726619,6,0.1510791366906475,0.2733812949640288,38,0.1079136690647482,9.0,35131182
70750,0.8378378378378378,31,37,36.74905405405406,21.064,35.49930892202611,1.135135135135135,3,0.08108108108108109,0.10810810810810811,4,0.02702702702702703,1.0,30323820
70752,0.8617021276595744,81,94,53.120202127659574,22.7815,112.0943236650565,1.2234042553191489,6,0.11702127659574468,0.1276595744680851,12,0.0425531914893617,2.0,35909503
70754,0.7027027027027027,26,37,42.91694594594594,23.892,50.3315761216146,1.2972972972972974,5,0.10810810810810811,0.08108108108108109,3,0.02702702702702703,1.0,35794672
70756,0.7728937728937729,422,546,29.298203296703296,13.433499999999999,70.81290196661132,1.2344322344322345,4,0.1575091575091575,0.01098901098901099,6,0.003663003663003663,0.0,35136546
70758,0.794392523364486,85,107,76.01516822429906,38.553,105.61774821000762,1.3644859813084111,5,0.18691588785046728,0.11214953271028037,12,0.04672897196261682,2.0,30796782
70759,0.6714975845410628,139,207,51.695647342995166,23.588,69.6923372264395,1.251207729468599,4,0.18357487922705315,0.42995169082125606,89,0.15942028985507245,13.0,35676651
70816,0.568935427574171,326,573,55.402534031413616,27.092,96.8197587859248,1.4991273996509598,14,0.2547993019197208,0.6352530541012217,364,0.19720767888307156,84.0,35544892
70872,0.6891495601173021,235,341,34.205841642228734,18.487,59.94789189492352,1.316715542521994,10,0.15835777126099707,0.3284457478005865,112,0.11730205278592376,24.0,34959304
70874,0.7280550774526678,423,581,37.33111703958692,25.356,51.29328272483375,1.5421686746987953,23,0.1721170395869191,0.29604130808950085,172,0.11015490533562823,35.0,35936709
71034,0.8484848484848485,56,66,25.214651515151512,18.155,21.05049163430443,1.121212121212121,3,0.09090909090909091,0.09090909090909091,6,0.045454545454545456,0.0,28235901
71066,0.4634146341463415,38,82,37.60623170731708,24.8515,37.15223329621338,1.5609756097560976,19,0.18292682926829268,0.5487804878048781,45,0.18292682926829268,13.0,22868362
71068,1.0,20,20,13.581100000000001,7.539,11.278452230971935,1.0,1,0.0,0.0,0,0.0,0.0,33652290
71091,0.5,1,2,472.2895,472.2895,601.4275514178744,1.0,2,0.5,0.5,1,0.5,0.0,33919937
71105,0.37755102040816324,37,98,21.542326530612247,11.961,24.94504717478145,1.6938775510204083,12,0.25510204081632654,1.0816326530612246,106,0.46938775510204084,39.0,29491999
71113,0.3333333333333333,1,3,203.197,251.514,93.13907169926057,1.0,1,0.0,0.0,0,0.0,0.0,33904414
71144,0.9583333333333334,23,24,50.124833333333335,6.312,119.89974668017867,1.0416666666666667,2,0.041666666666666664,0.0,0,0.0,0.0,33662876
71146,1.0,18,18,7.362777777777778,6.188,4.079055665737231,1.0,1,0.0,0.0,0,0.0,0.0,35182614
71148,0.9130434782608695,21,23,15.835695652173913,6.641,14.39824173746346,1.1304347826086956,2,0.13043478260869565,0.0,0,0.0,0.0,33654089
71151,0.8857142857142857,31,35,25.88922857142857,16.218,25.166403204278836,1.0,1,0.0,0.0,0,0.0,0.0,33655326
71152,1.0,18,18,10.745666666666667,9.25,6.494565701188866,1.0,1,0.0,0.0,0,0.0,0.0,33653599
71163,1.0,1,1,61.948,61.948,0.0,1.0,1,0.0,0.0,0,0.0,0.0,24342613
71173,0.875,21,24,7.370291666666667,5.4535,7.341818140412092,1.0416666666666667,2,0.041666666666666664,0.041666666666666664,1,0.041666666666666664,0.0,33661049
71174,1.0,18,18,10.90161111111111,5.298,10.526316338748265,1.0,1,0.0,0.0,0,0.0,0.0,35005694
71175,0.6666666666666666,10,15,36.79113333333334,32.578,34.52493570463997,1.3333333333333333,3,0.2,0.0,0,0.0,0.0,35523985
71176,0.7358490566037735,39,53,50.934226415094344,11.86,83.51174783310465,1.150943396226415,3,0.11320754716981132,0.03773584905660377,2,0.03773584905660377,0.0,35525377
71177,0.78,39,50,42.24312,19.672,44.453727561910604,1.32,7,0.16,0.2,10,0.08,4.0,35525948
71179,0.7947368421052632,151,190,22.64982105263158,10.453,33.471994956529336,1.1368421052631579,5,0.08947368421052632,0.09473684210526316,18,0.031578947368421054,4.0,35648408
71180,1.0,19,19,31.214263157894738,8.797,46.50502335452245,1.0,1,0.0,0.0,0,0.0,0.0,33654832
71181,0.8333333333333334,20,24,6.173791666666666,6.094,1.7120878172104899,1.0833333333333333,2,0.08333333333333333,0.0,0,0.0,0.0,33653411
71183,0.8461538461538461,44,52,34.78903846153846,17.784,37.15661086296786,1.0384615384615385,2,0.038461538461538464,0.0,0,0.0,0.0,35645607
71185,0.3333333333333333,1,3,259.3856666666666,44.885,381.7208532964021,2.3333333333333335,3,0.6666666666666666,2.0,6,0.6666666666666666,2.0,35518264
71187,0.9393939393939394,31,33,74.32678787878788,29.956,82.18729915289435,1.0,1,0.0,0.0,0,0.0,0.0,35521866
71188,1.0,21,21,6.717285714285714,4.031,4.961516956968475,1.0952380952380953,2,0.09523809523809523,0.0,0,0.0,0.0,33651567
71190,0.9655172413793104,56,58,47.217499999999994,17.1565,92.58404530720922,1.0689655172413792,5,0.017241379310344827,0.05172413793103448,3,0.017241379310344827,0.0,35647778
71191,0.55,33,60,23.666999999999998,12.968499999999999,30.263734809341848,1.1833333333333333,11,0.13333333333333333,0.08333333333333333,5,0.05,2.0,35525818
71192,0.6153846153846154,8,13,19.20976923076923,15.46,9.545681529308128,1.4615384615384615,3,0.23076923076923078,0.0,0,0.0,0.0,35522295
71193,0.8367346938775511,41,49,83.83528571428572,47.198,125.28332008841001,1.0816326530612246,3,0.061224489795918366,0.12244897959183673,6,0.061224489795918366,1.0,35532006
71198,0.6774193548387096,21,31,38.86135483870968,10.903,58.40040246639195,1.0,2,0.06451612903225806,0.0,0,0.0,0.0,35649838
71203,0.8947368421052632,51,57,7.899561403508772,3.985,10.9797158872583,1.0,1,0.0,0.0,0,0.0,0.0,34800991
71205,0.875,28,32,32.6685625,13.6545,54.849595568207874,1.875,20,0.125,0.34375,11,0.09375,3.0,35524582
71208,0.9259259259259259,25,27,11.789148148148149,7.829,12.654747758187906,1.0,1,0.0,0.0,0,0.0,0.0,33653141
71209,0.8333333333333334,55,66,24.01412121212121,13.703,24.82992244575091,1.0454545454545454,2,0.045454545454545456,0.0,0,0.0,0.0,35648086
71210,0.6041666666666666,29,48,57.13414583333333,14.399000000000001,83.26276290819287,1.2916666666666667,5,0.16666666666666666,0.22916666666666666,11,0.08333333333333333,0.0,35649854
71211,0.8813559322033898,52,59,39.32233898305085,16.763,62.82108020171807,1.11864406779661,4,0.06779661016949153,0.0,0,0.0,0.0,35650704
71212,0.8529411764705882,29,34,73.50373529411765,37.602000000000004,91.53513557606068,1.0294117647058822,2,0.029411764705882353,0.0,0,0.0,0.0,35524926
71213,1.0,19,19,12.122789473684211,13.61,5.5899118317331,1.0,1,0.0,0.0,0,0.0,0.0,33652630
71215,0.8235294117647058,14,17,92.82458823529412,77.483,102.78103951122188,1.0588235294117647,2,0.058823529411764705,0.0,0,0.0,0.0,35519234
71216,1.0,18,18,15.644555555555558,7.377,17.146472586039113,1.0,1,0.0,0.0,0,0.0,0.0,35182986
71219,0.8888888888888888,32,36,12.23188888888889,8.3825,10.834557982355156,1.0,1,0.0,0.0,0,0.0,0.0,34799555
71221,0.6910569105691057,85,123,39.16138211382114,15.97,49.62764901853492,1.1788617886178863,6,0.12195121951219512,0.17886178861788618,22,0.10569105691056911,3.0,35650024
71224,0.717948717948718,56,78,27.073217948717947,8.905999999999999,37.42947632432119,1.3846153846153846,26,0.07692307692307693,0.4358974358974359,34,0.14102564102564102,9.0,35534025
71225,0.6,27,45,23.594955555555554,17.235,23.976167118198816,1.2,5,0.1111111111111111,0.6666666666666666,30,0.3111111111111111,9.0,35532863
71227,0.8222222222222222,37,45,61.17168888888888,37.829,85.71281800286302,1.1111111111111112,3,0.08888888888888889,0.13333333333333333,6,0.06666666666666667,1.0,35533082
71230,0.6868686868686869,136,198,16.872535353535355,9.047,26.19439730764818,1.2121212121212122,4,0.13131313131313133,0.5151515151515151,102,0.16161616161616163,31.0,35689075
71231,0.6470588235294118,22,34,76.37455882352941,29.758,111.74097515647819,1.6176470588235294,11,0.23529411764705882,0.4411764705882353,15,0.14705882352941177,5.0,35532362
71232,0.8064516129032258,125,155,17.563709677419354,8.282,28.619755894837756,1.1483870967741936,5,0.0967741935483871,0.16129032258064516,25,0.05806451612903226,8.0,35561902
71234,0.75,9,12,166.68383333333335,160.3115,121.05861669218032,1.5833333333333333,6,0.25,0.5,6,0.16666666666666666,2.0,35532817
71235,0.825,33,40,6.453799999999999,5.9925,3.000365987931883,1.025,2,0.025,0.0,0,0.0,0.0,33653106
71250,0.85,34,40,45.4764,30.062,40.646435763759605,1.025,2,0.025,0.0,0,0.0,0.0,35521392
71427,0.75,9,12,85.42200000000001,66.9135,57.03946730753429,1.3333333333333333,3,0.25,0.6666666666666666,8,0.16666666666666666,2.0,25339727
71557,1.0,12,12,91.36416666666668,83.388,50.896052750739535,1.0,1,0.0,0.0,0,0.0,0.0,25340927
71560,1.0,1,1,17.856,17.856,0.0,1.0,1,0.0,0.0,0,0.0,0.0,25331704
71564,0.7,14,20,57.4846,42.36,47.199337866006914,1.3,3,0.2,0.2,4,0.05,1.0,25341006
71570,0.5,3,6,30.4635,21.6015,22.587259220631438,2.0,4,0.5,1.3333333333333333,8,0.3333333333333333,2.0,25341395
71573,1.0,1,1,21.672,21.672,0.0,1.0,1,0.0,0.0,0,0.0,0.0,25341657
71740,0.710174717368962,691,973,25.45380781089414,15.829,33.02580224548499,1.3617677286742036,10,0.19116135662898254,0.1963001027749229,191,0.0750256937307297,21.0,35512990
71807,0.7468354430379747,118,158,54.244499999999995,29.687,75.77464574701743,1.3227848101265822,6,0.16455696202531644,0.27848101265822783,44,0.08860759493670886,7.0,35502980
71809,0.6854838709677419,85,124,76.82304032258065,44.1795,93.99637347894591,1.6612903225806452,12,0.20967741935483872,0.08870967741935484,11,0.03225806451612903,2.0,35274837
71810,0.7804054054054054,231,296,32.61297972972973,14.535,64.59412783842171,1.1824324324324325,4,0.15202702702702703,0.23986486486486486,71,0.08108108108108109,4.0,35729602
71821,0.5234375,67,128,38.0411796875,16.258000000000003,60.639064136457534,1.2421875,7,0.1640625,0.3984375,51,0.15625,12.0,35034962
71823,1.0,15,15,14.1818,7.591,22.248779183843517,1.0,1,0.0,0.0,0,0.0,0.0,21310806
71824,0.7767857142857143,87,112,21.03014285714286,13.5625,21.102036807826575,1.0892857142857142,3,0.09821428571428571,0.20535714285714285,23,0.08035714285714286,1.0,33449620
71826,0.7277486910994765,278,382,50.63298952879581,22.682,85.96644789268642,1.0654450261780104,9,0.07591623036649214,0.20157068062827224,77,0.09947643979057591,14.0,35545632
71829,0.5046728971962616,54,107,46.870523364485976,28.237,57.46825186682788,1.4672897196261683,7,0.24299065420560748,0.5327102803738317,57,0.17757009345794392,15.0,33741977
71830,0.675603217158177,252,373,41.69821983914209,20.316,65.31860196861484,2.1849865951742626,129,0.21179624664879357,0.42359249329758714,158,0.1260053619302949,39.0,34857024
71831,0.7054140127388535,443,628,48.49264649681529,21.8685,189.28327251107018,1.4171974522292994,36,0.15286624203821655,0.43471337579617836,273,0.12898089171974522,65.0,35663177
71872,0.7429906542056075,318,428,30.391406542056078,15.378499999999999,50.64688866472918,1.2593457943925233,8,0.1705607476635514,0.308411214953271,132,0.102803738317757,34.0,33749354
71873,0.8305084745762712,196,236,35.617156779661016,23.072,43.01386147047075,1.2330508474576272,8,0.13135593220338984,0.1016949152542373,24,0.03389830508474576,2.0,35273067
71874,0.6785714285714286,38,56,56.30466071428572,24.6645,67.45943228914471,1.4821428571428572,4,0.25,0.35714285714285715,20,0.10714285714285714,4.0,35538316
71876,0.7142857142857143,10,14,51.43935714285715,31.6715,43.57032259834871,1.0,1,0.0,0.0,0,0.0,0.0,21407607
71877,0.6395348837209303,110,172,32.553482558139535,19.889499999999998,43.2367666955595,1.3488372093023255,17,0.23255813953488372,0.8372093023255814,144,0.22093023255813954,31.0,35454351
71881,0.693955623565417,907,1307,110.06888140780413,29.0,339.20284278138485,1.232593726090283,31,0.1423106350420811,0.5256312165263963,687,0.16832440703902066,148.0,35937666
71883,0.6561264822134387,166,253,42.84647035573122,24.087,62.703324254520766,1.2727272727272727,6,0.17391304347826086,0.6284584980237155,159,0.22924901185770752,35.0,33742848
71907,0.7703349282296651,322,418,40.508444976076554,24.802500000000002,52.55726009016465,1.4330143540669857,20,0.19138755980861244,0.09090909090909091,38,0.04066985645933014,4.0,33978850
71918,0.6466666666666666,97,150,32.42312,24.2885,33.19560972345106,2.033333333333333,41,0.29333333333333333,0.42,63,0.15333333333333332,10.0,34449718
72059,0.9259259259259259,150,162,35.71248765432099,24.121000000000002,37.64919069717198,1.0740740740740742,4,0.04938271604938271,0.0,0,0.0,0.0,33508071
72327,0.8028169014084507,57,71,30.89574647887324,15.203,39.896867157609655,1.295774647887324,4,0.16901408450704225,0.1267605633802817,9,0.04225352112676056,2.0,27942331
72374,0.3333333333333333,1,3,5.651,5.032,2.055629100786424,1.6666666666666667,2,0.6666666666666666,0.0,0,0.0,0.0,21961675
72378,0.9391891891891891,139,148,28.770601351351353,18.075000000000003,63.756980783565304,1.0743243243243243,9,0.02702702702702703,0.02027027027027027,3,0.006756756756756757,1.0,33305725
72720,0.0,0,14,10.63707142857143,6.773,10.524067022155133,1.2142857142857142,3,0.14285714285714285,3.7857142857142856,53,1.0,14.0,25645186
72735,0.3333333333333333,5,15,105.46846666666667,101.0,71.19188212235865,2.2,9,0.5333333333333333,2.7333333333333334,41,0.6,4.0,25746278
72880,0.618421052631579,141,228,74.25101754385965,23.987,226.02584265862512,1.3903508771929824,9,0.20175438596491227,0.21929824561403508,50,0.12280701754385964,10.0,35532322
73100,0.4727272727272727,208,440,19.442513636363635,7.895,50.77135202652362,1.85,12,0.37272727272727274,0.34545454545454546,152,0.12954545454545455,34.0,35786860
73289,0.16666666666666666,1,6,125.01666666666667,91.19200000000001,79.27564242481209,1.5,3,0.3333333333333333,2.3333333333333335,14,0.5,1.0,25636667
73604,0.55,22,40,79.3234,7.128,289.35989430135663,1.05,3,0.075,0.25,10,0.1,4.0,36650707
73633,1.0,2,2,89.4315,89.4315,87.81629826233852,1.0,1,0.0,0.0,0,0.0,0.0,36542285
73684,0.7638190954773869,760,995,25.69522512562814,14.381,44.173008921428526,1.185929648241206,6,0.12261306532663317,0.22110552763819097,220,0.0743718592964824,42.0,35277958
73685,0.7827868852459017,573,732,28.601117486338797,16.705,41.96325133304556,1.273224043715847,20,0.15437158469945356,0.34972677595628415,256,0.10792349726775956,48.0,35906913
73962,0.6462882096069869,444,687,73.44019068413391,25.333,226.61849584663875,1.579330422125182,24,0.24599708879184862,0.4163027656477438,286,0.16885007278020378,45.0,35035212
73963,0.609375,39,64,58.953984375,18.903,95.44934696817232,1.453125,4,0.3125,0.296875,19,0.109375,6.0,21500390
74384,0.7142857142857143,180,252,41.00071031746032,12.5785,99.69104408003932,1.3888888888888888,14,0.1865079365079365,0.027777777777777776,7,0.01984126984126984,1.0,33864079
74459,0.5909090909090909,78,132,54.05610606060606,5.392,518.8020997077442,0.75,2,0.022727272727272728,0.6287878787878788,83,0.17424242424242425,23.0,36371543
74673,0.9365853658536586,192,205,41.02034146341463,19.574,86.43289032232505,1.0731707317073171,7,0.04390243902439024,0.13170731707317074,27,0.04390243902439024,7.0,32267146
74674,0.8461538461538461,22,26,38.32961538461539,22.930500000000002,45.916853533383076,1.2692307692307692,6,0.11538461538461539,0.23076923076923078,6,0.11538461538461539,1.0,21410167
74676,0.8863636363636364,156,176,21.80093181818182,11.811499999999999,25.16493568862172,1.125,6,0.07954545454545454,0.18181818181818182,32,0.045454545454545456,4.0,35091456
74678,0.789272030651341,412,522,38.74463793103448,20.0995,71.79359506457855,1.371647509578544,12,0.18199233716475097,0.16283524904214558,85,0.04597701149425287,16.0,33009705
74698,0.7369942196531792,510,692,17.533004335260117,10.86,19.530246036309062,1.333815028901734,9,0.1676300578034682,0.16329479768786126,113,0.0476878612716763,28.0,35539015
74701,1.0,1,1,31.453,31.453,0.0,1.0,1,0.0,0.0,0,0.0,0.0,36559711
74704,0.8016528925619835,97,121,62.52846280991736,27.588,96.41251795981,1.1900826446280992,6,0.12396694214876033,0.03305785123966942,4,0.008264462809917356,0.0,35224294
74864,1.0,1,1,18.72,18.72,0.0,1.0,1,0.0,0.0,0,0.0,0.0,20277622
74964,0.7954545454545454,35,44,54.184272727272734,9.625,97.08070089061093,1.2272727272727273,3,0.13636363636363635,0.13636363636363635,6,0.045454545454545456,0.0,30296135
75169,0.7927797833935019,1098,1385,21.845869314079422,13.459,31.509381804409575,1.4642599277978339,306,0.13068592057761733,0.21732851985559568,301,0.06425992779783393,68.0,32836982
75303,0.3333333333333333,1,3,36.30233333333334,12.756,44.3442202133867,3.0,7,0.3333333333333333,1.0,3,0.3333333333333333,1.0,24877893
75316,0.8471910112359551,377,445,9.444966292134833,6.397,7.805022482450895,1.107865168539326,2,0.1393258426966292,0.0,0,0.0,0.0,36195077
75346,0.8333333333333334,20,24,20.884416666666667,16.988,10.882661510768905,1.125,3,0.08333333333333333,0.125,3,0.041666666666666664,1.0,24874510
75361,0.5666666666666667,306,540,18.342603703703702,9.094,29.611548017535178,1.451851851851852,9,0.2537037037037037,0.7962962962962963,430,0.21481481481481482,86.0,35131115
76033,0.6153846153846154,32,52,14.173615384615385,10.472000000000001,13.567517063226239,1.3461538461538463,10,0.11538461538461539,0.1346153846153846,7,0.057692307692307696,2.0,34817957
76456,0.8,4,5,21.314600000000002,24.086,5.1286419060020165,1.2,2,0.2,0.0,0,0.0,0.0,28941869
76685,0.35714285714285715,5,14,73.62228571428571,71.37,64.78799502214135,1.6428571428571428,4,0.35714285714285715,2.0,28,0.5,7.0,33957224
76975,0.7142857142857143,15,21,45.271,53.487,33.71951412313054,1.0476190476190477,2,0.047619047619047616,0.14285714285714285,3,0.047619047619047616,0.0,22769531
76982,0.25,1,4,55.0955,68.53450000000001,30.169400706676296,1.25,2,0.25,0.25,1,0.25,0.0,21367338
76986,0.0,0,1,67.469,67.469,0.0,3.0,3,1.0,3.0,3,1.0,0.0,21263807
76992,0.5714285714285714,12,21,78.2894761904762,37.219,123.73127031337677,1.1904761904761905,3,0.19047619047619047,0.6190476190476191,13,0.23809523809523808,2.0,22357194
76998,0.7272727272727273,8,11,34.310909090909085,19.438,27.982524730461847,1.6363636363636365,5,0.2727272727272727,0.8181818181818182,9,0.2727272727272727,0.0,23378097
77069,0.2619047619047619,11,42,5.412880952380952,1.779,8.931178463202915,1.0238095238095237,7,0.09523809523809523,1.3571428571428572,57,0.5,20.0,32812303
77117,0.5714285714285714,4,7,8.012571428571428,7.097,5.628610836821192,0.8571428571428571,1,0.0,0.8571428571428571,6,0.2857142857142857,2.0,28263566
77118,0.8373118443059145,5507,6577,5.569195377831838,4.368,3.2893426432382964,1.064771172266991,2,0.09852516344838072,0.06477117226699103,426,0.06477117226699103,0.0,36607532
77402,0.7333333333333333,11,15,48.4442,36.744,38.01311234523462,1.1333333333333333,2,0.13333333333333333,0.0,0,0.0,0.0,22403670
77725,1.0,1,1,10.343,10.343,0.0,1.0,1,0.0,0.0,0,0.0,0.0,33864829
77866,0.7,14,20,28.67995,15.5775,38.87634116891118,1.4,6,0.2,0.35,7,0.15,2.0,35643533
77881,0.08,2,25,44.521480000000004,3.307,182.45573433212962,1.16,4,0.16,2.56,64,0.8,18.0,36455618
